ds,y,fechamento,abertura,y_lag_1,fechamento_lag_1,max_lag_1,min_lag_1,amplitude_lag_1,delta_lag_1,variacao_lag_1,volatilidadeS_lag_1,volatilidadeM_lag_1,volatilidadeT_lag_1,volatilidadeSE_lag_1,volatilidadeA_lag_1,maS_lag_1,maM_lag_1,maT_lag_1,maSE_lag_1,maA_lag_1
2017-03-15,1,1.5360000000000014,-0.8089999999999975,-1.0,-0.835000000000008,-0.10199999999998965,0.024999999999991473,-0.12699999999998113,-1.671999999999997,-0.025692326097163702,0.03747127121414828,0.010423839777631616,-0.006760642071649836,0.0032487702629320214,0.00037222133243408617,-0.20860000000000412,-0.006181818181815402,0.05471212121211977,0.04639393939393699,0.08400757575756757
2017-03-16,-1,-0.4519999999999982,1.5300000000000011,1.0,1.5360000000000014,0.7689999999999912,-0.16199999999999193,0.9309999999999832,2.344999999999999,0.03608810476071116,0.15445188595157844,0.06810651364077336,0.021714520621839428,0.0073169845303446834,0.004077314135321863,0.30339999999999634,0.05772727272727707,0.07304545454545774,0.06313636363636732,0.0914772727272819
2017-03-17,-1,-1.5730000000000075,-0.44899999999999807,-1.0,-0.4519999999999982,0.2360000000000042,0.9939999999999998,-0.7579999999999956,-1.9819999999999993,-0.030472440162724858,0.04801328453732112,-0.03167083650984048,-0.004166975271321927,0.0007916735471870107,0.00046564993721276426,0.23960000000001003,-0.015545454545446091,0.07736363636364274,0.057174242424231636,0.09051136363635948
2017-03-20,1,0.6740000000000066,-1.5730000000000075,-1.0,-1.5730000000000075,-0.34900000000000375,-1.3790000000000049,1.0300000000000011,-1.1240000000000094,-0.01713275254964895,0.30692655058227936,0.04146965131809832,0.026254514174863464,0.003689412941431547,0.005803911204284584,-0.09300000000000352,-0.12536363636364456,0.056196969696969745,0.03480303030303844,0.08567045454545763
2017-03-21,-1,-1.9040000000000035,0.6740000000000066,1.0,0.6740000000000066,-1.0690000000000026,-0.480000000000004,-0.5889999999999986,2.247000000000014,0.03440876028704906,-0.03257716433216706,0.016437897428278947,-0.016077277228005005,0.0017509592694564535,-0.0019698448168589122,-0.12999999999999545,-0.08313636363635624,0.08643939393939348,0.040287878787879094,0.08367424242423738
2017-03-22,1,0.5410000000000039,-1.9040000000000035,-1.0,-1.9040000000000035,-0.17099999999999227,-0.8769999999999953,0.7060000000000031,-2.57800000000001,-0.039841484004600566,0.22802616505958295,0.028607579501090274,0.03822992885711518,0.014934535631586532,0.005221401524972191,-0.34380000000001587,-0.22709090909090435,0.056045454545447626,0.021598484848482258,0.07143181818182143
2017-03-23,1,0.00999999999999801,0.5410000000000039,1.0,0.5410000000000039,-1.2180000000000035,-0.2989999999999995,-0.919000000000004,2.4450000000000074,0.03793470523422235,-0.27807188083421286,0.015112161868101603,-0.010232559745585235,0.0011310582169532513,-0.0005963370466396389,-0.5427999999999997,-0.19513636363637943,0.08043939393937904,0.02491666666667669,0.0705606060606101
2017-03-24,1,0.3230000000000004,0.03300000000000125,1.0,0.00999999999999801,0.19500000000000028,0.3440000000000012,-0.1490000000000009,-0.5310000000000059,-0.008432600328427723,0.026597349647740298,0.0006690275346000751,-6.399834751102951e-05,-0.02199540112337739,-0.011043017543622025,-0.4504000000000019,-0.19168181818182006,0.0778030303030377,0.041901515151508306,0.06188636363636135
2017-03-27,1,0.45400000000000773,0.2749999999999986,1.0,0.3230000000000004,0.054999999999999716,0.6289999999999978,-0.5739999999999981,0.28999999999999915,0.004562967002355174,-0.15470866704866237,-0.01897297480454907,0.00040582259333676873,-0.001027359068825895,-0.007431522826205961,-0.07119999999999749,-0.21268181818180665,0.08280303030303315,0.03990909090909156,0.055943181818179255
2017-03-28,1,0.33199999999999363,0.4790000000000063,1.0,0.45400000000000773,0.35899999999999466,-0.43900000000000006,0.7979999999999947,0.17900000000000915,0.002784030633490124,-0.03158146765546488,-0.0014299348478095109,-0.01703224679985771,-0.013617758090590626,0.000382633183557024,-0.11519999999999442,-0.21563636363637784,0.109045454545452,0.056719696969700806,0.057053030303030994
2017-03-29,1,0.8880000000000052,0.32799999999998875,1.0,0.33199999999999363,0.49099999999999966,1.0120000000000005,-0.5210000000000008,-0.14700000000001268,-0.002341771163779407,-0.8150641699443507,0.005690219461148338,-0.0007871702718104112,0.00017847588082997579,8.239392063669193e-05,0.33200000000000784,-0.17954545454544757,0.10692424242425602,0.05743181818180432,0.05885606060605397
2017-03-30,-1,-0.26200000000000045,0.9050000000000011,1.0,0.8880000000000052,0.7040000000000077,0.4339999999999975,0.27000000000001023,0.5600000000000165,0.008637704208962477,0.11594702187696604,0.0016221578386302893,0.006011992580325032,0.0003698518391795913,0.0010053121042905566,0.4013999999999811,-0.08786363636363603,0.11940909090910168,0.05771969696970558,0.06387500000001012
2017-03-31,-1,-0.2820000000000107,-0.2749999999999915,-1.0,-0.26200000000000045,0.22400000000000375,0.5939999999999941,-0.36999999999999034,-1.1670000000000016,-0.017996205807577843,0.09735058365392857,-0.0130027034037693,-0.0010325448333418086,-0.003022809622607925,-0.0013536577006895145,0.3470000000000084,-0.06345454545454743,0.12137878787876843,0.06201515151514769,0.059450757575753244
2017-04-03,1,0.22700000000000387,-0.277000000000001,-1.0,-0.2820000000000107,-0.17800000000001148,-0.21099999999999852,0.03299999999998704,-0.007000000000019213,-0.00012493270447859386,0.0874548180109892,-0.00336278504596188,-0.001679782009567865,0.0003199578539651027,0.0002599846053915611,0.2259999999999991,-0.09113636363636601,0.10677272727274101,0.057833333333334735,0.058124999999996874
2017-04-04,1,0.5580000000000069,0.22299999999999898,1.0,0.22700000000000387,-0.21299999999999386,-0.08499999999999375,-0.1280000000000001,0.5040000000000049,0.007736742280334127,-0.018987776212089413,-0.030632117484790222,-0.003165540240213538,-0.00034878098283941394,-0.001499105962695757,0.18059999999999832,-0.02927272727272623,0.09986363636362228,0.05662878787878611,0.06190909090909713
2017-04-05,-1,-0.9939999999999998,0.5579999999999927,1.0,0.5580000000000069,0.39100000000000534,0.21599999999999397,0.17500000000001137,0.33500000000000796,0.005125410052100843,0.027384301644803932,-0.016522539540267167,0.0020501101663389365,-0.0005016762008839271,-0.006817112280327997,0.22580000000000666,-0.04622727272726479,0.10715151515152854,0.05587121212123236,0.07060227272727815
2017-04-06,-1,-0.5520000000000067,-0.9949999999999903,-1.0,-0.9939999999999998,0.43599999999999284,-0.4969999999999999,0.9329999999999927,-1.5519999999999925,-0.02366985078297757,0.0731703215901729,0.02084706663167457,0.0016388762727816975,0.0035673745366761045,0.001832935136953262,-0.1506000000000114,-0.07118181818182734,0.07565151515150603,0.04379545454544598,0.06443939393938791
2017-04-07,1,0.37000000000000455,-0.5730000000000075,-1.0,-0.5520000000000067,-1.289999999999992,-0.7309999999999945,-0.5589999999999975,0.44299999999998363,0.0066066717770842855,0.02660559619164471,-0.0014058746865434069,0.002347079083356296,0.0010650040055597554,-0.021132518996197502,-0.2085999999999899,-0.06904545454544575,0.06054545454546201,0.04186363636362955,0.050412878787881255
2017-04-10,1,0.05700000000000216,0.39100000000000534,1.0,0.37000000000000455,0.27599999999999625,0.2540000000000049,0.02199999999999136,0.943000000000012,0.014611959207148995,0.051764334789127675,-0.02310872506370032,-0.0038528372462540705,-0.0015652295523770343,0.00021924708462484066,-0.07819999999999538,-0.005681818181827225,0.07581818181817823,0.049537878787873524,0.052189393939386264
2017-04-11,-1,-0.29000000000000625,0.05700000000000216,1.0,0.05700000000000216,-0.26900000000000546,0.09899999999998954,-0.367999999999995,-0.3340000000000032,-0.005207704392198926,-0.014471111865286712,-0.00042103631059209334,-0.04610090630593122,-0.00032456083631715593,-0.0002181825893439182,-0.11220000000001562,0.0029545454545427674,0.042969696969691995,0.04748484848486356,0.05105303030303787
2017-04-12,-1,-0.4679999999999964,-0.2880000000000109,-1.0,-0.29000000000000625,-0.055999999999997385,-0.7639999999999958,0.7079999999999984,-0.3470000000000084,-0.0053681407512462965,-0.11639247584726753,0.0021240489518695727,0.0004252430688944653,-0.003406079140105822,0.0001666177155148496,-0.28179999999998984,-0.014318181818168796,0.041984848484844406,0.03790909090908201,0.050568181818171354
2017-04-13,-1,-1.0660000000000025,-0.47099999999999653,-1.0,-0.4679999999999964,-0.4159999999999968,0.46300000000000097,-0.8789999999999978,-0.1799999999999855,-0.0028167533536921415,-0.14338054733435635,-0.018638735594329714,0.000595361900299407,-0.0036398721349769625,-0.0037307043878191948,-0.17659999999999343,-0.07463636363635828,0.027590909090918103,0.04197727272726581,0.053795454545465304
2017-04-17,1,1.5089999999999932,-1.0629999999999953,-1.0,-1.0660000000000025,-0.46400000000000574,-0.9879999999999995,0.5239999999999938,-0.595000000000006,-0.009366568872775143,0.1587925903860511,0.012841231097513006,0.010402957470367569,0.0054448340240962345,0.0028983904382117176,-0.27940000000000964,-0.08513636363636579,0.017590909090912987,0.0337803030303121,0.0498825757575716
2017-04-18,-1,-0.17599999999998772,1.5079999999999956,1.0,1.5089999999999932,0.43200000000000927,0.0020000000000024443,0.4300000000000068,2.5719999999999885,0.040655135253018664,0.41036480974072465,-0.00244951051617881,0.022353298383638087,0.0047061561272865315,0.0021270712177755557,-0.05160000000000764,-0.08636363636364308,0.039924242424248746,0.03692424242424153,0.05112499999999898
2017-04-19,-1,-0.7520000000000095,-0.17099999999999227,-1.0,-0.17599999999998772,0.16699999999998738,0.8889999999999958,-0.7220000000000084,-1.6839999999999833,-0.02673730213602727,-0.0009493578335233455,-0.0037354688003014003,-0.001064827275905289,9.021966016997673e-05,-4.739545808840617e-05,-0.0981999999999914,-0.07381818181818289,0.03071212121210465,0.036515151515146727,0.04925757575757217
2017-04-20,1,0.3540000000000063,-0.7590000000000074,-1.0,-0.7520000000000095,-0.018999999999991246,-0.49799999999999756,0.4790000000000063,-0.5810000000000173,-0.009062112553604094,0.045000595388348996,-0.05532772421469079,0.005256506749410583,-0.0007451218571328244,0.0015015599503503951,-0.19060000000000343,-0.03650000000000375,0.014560606060612713,0.02388636363636465,0.046053030303035314
2017-04-24,1,0.627999999999993,0.355000000000004,1.0,0.3540000000000063,-0.409000000000006,0.16899999999999693,-0.578000000000003,1.1130000000000138,0.01741213307836019,0.010728889713441214,-0.011377903549503188,-0.02163228857276278,-0.00010956799044115062,-0.0033689081873672366,-0.026199999999995782,-0.05104545454545928,-0.002924242424242607,0.023613636363641888,0.05191666666667061
2017-04-25,1,0.7590000000000003,0.6229999999999976,1.0,0.627999999999993,0.5910000000000082,0.37300000000000466,0.21800000000000352,0.27299999999998903,0.004250441681820486,-0.163051262495853,-0.1137724782282632,0.0031442877753483645,0.0007662078927476168,0.00028998611838104704,0.3125999999999962,0.06404545454546451,0.01116666666666788,0.024848484848469354,0.052374999999990735
2017-04-26,-1,-0.28600000000000136,0.7600000000000051,1.0,0.7590000000000003,0.39399999999999125,0.11399999999999721,0.27999999999999403,0.13600000000000279,0.002017021278486495,-0.22536685277160196,0.009820189377839128,0.005464990718836216,0.0012629907518497685,-0.00669439955649187,0.16260000000001185,0.07395454545454072,0.019954545454538675,0.026363636363647913,0.06200000000001182
2017-04-27,-1,-0.18499999999998806,-0.27200000000000557,-1.0,-0.28600000000000136,0.2880000000000109,0.804000000000002,-0.5159999999999911,-1.0460000000000065,-0.01619517361018719,0.015742015816518462,0.004433667781041151,-0.0018115099357260966,-0.0015879859663538998,0.00016452650341036712,0.14059999999999206,0.06050000000000466,0.007696969696965539,0.029090909090911055,0.059878787878780315
2017-04-28,1,0.7259999999999991,-0.19299999999999784,-1.0,-0.18499999999998806,-0.10900000000000887,-0.38700000000000045,0.2779999999999916,0.08700000000001751,0.0013229520744370078,-0.1697625141684142,-0.00010794076543241271,-6.403311391567357e-05,0.00019399572839273738,-0.0022903414558649304,0.2539999999999907,0.03740909090907962,0.007984848484852591,0.02695454545453657,0.06280681818181932
2017-05-02,1,1.3189999999999884,0.7249999999999943,1.0,0.7259999999999991,0.07600000000000762,0.29999999999999716,-0.22399999999998954,0.9189999999999969,0.01419966074870769,0.04612854089026147,0.010082604628647296,0.004694079615600089,0.00045310268722709157,0.0007419099271915863,0.32840000000001623,0.04977272727273885,0.02200000000000557,0.027545454545460757,0.06397727272727138
2017-05-03,-1,-0.6280000000000001,1.3160000000000025,1.0,1.3189999999999884,1.4479999999999933,0.8119999999999976,0.6359999999999957,0.5939999999999941,0.008957931280733793,0.16491928134221034,0.05227902511296201,0.01379887204164032,0.003799911475340756,-0.0032161463664496237,0.4665999999999997,0.09463636363636851,0.033348484848488624,0.03049999999999642,0.06223106060605943
2017-05-04,-1,-1.2309999999999945,-0.6509999999999962,-1.0,-0.6280000000000001,-0.09300000000000352,0.4939999999999998,-0.5870000000000033,-1.9440000000000026,-0.0295341666853662,0.12020869758656894,-0.007575341534861502,-0.010576271377454982,-0.0031175409508510388,0.0010210696122140428,0.18919999999998538,0.02572727272726638,0.005227272727253762,0.01751515151516969,0.06033712121212176
2017-05-05,1,0.8469999999999942,-1.2000000000000028,-1.0,-1.2309999999999945,-0.6589999999999918,-1.1769999999999925,0.5180000000000007,-0.5799999999999983,-0.008871149912926191,0.21268226150934222,0.045979541725545414,0.0143219848823124,0.006206483929496187,-0.0037759645633281824,0.0002000000000066393,-0.018318181818173684,-0.014803030303028208,0.010280303030285154,0.04871590909091594
2017-05-08,-1,-0.1839999999999975,0.8359999999999985,1.0,0.8469999999999942,-0.33100000000000307,0.1419999999999959,-0.472999999999999,2.046999999999997,0.031218234091765405,0.05364140494506131,0.01930894389274429,0.005898802259403535,0.002556266559022302,-0.0013422625163694857,0.20659999999999457,0.03300000000000125,-0.007287878787877844,0.014181818181818073,0.04757575757574983
2017-05-09,1,0.7520000000000095,-0.17199999999999704,-1.0,-0.1839999999999975,0.2469999999999999,0.43200000000000216,-0.18500000000000227,-1.019999999999996,-0.01568888817267325,-0.03264247636883999,8.505038638140228e-05,5.723242591904043e-05,-0.0001382998109349387,-0.0013515657260061431,0.024600000000006617,0.014318181818168796,-0.007696969696965539,0.010742424242430104,0.04967803030303486
2017-05-10,1,1.0719999999999885,0.7510000000000048,1.0,0.7520000000000095,0.5210000000000008,0.23799999999999955,0.28300000000000125,0.9240000000000066,0.014092616250503443,-0.15805088110616639,0.007393050463330275,-0.024626807763784564,0.002326651089398224,-0.00024066355674301487,-0.08880000000000621,0.023136363636368174,0.029939393939400816,0.016803030303023547,0.049431818181815856
2017-05-11,1,0.1880000000000024,1.070999999999998,1.0,1.0719999999999885,0.9920000000000044,0.7510000000000048,0.24099999999999966,0.32099999999998374,0.004713994221725106,0.06295432363380749,-0.004572092390089932,0.00966784273114385,0.004598445129235351,0.0021002630296416136,0.2511999999999972,0.11704545454546178,0.04059090909089491,0.02639393939394097,0.054757575757577115
2017-05-12,1,0.6839999999999975,0.18099999999999739,1.0,0.1880000000000024,0.18099999999999739,0.9069999999999965,-0.7259999999999991,-0.8829999999999956,-0.013365364956710254,-0.43078065091398043,-0.014782531586492453,8.607592696574518e-05,9.303136982352633e-05,-0.0013480884061717324,0.5350000000000108,0.15068181818180904,0.040939393939410706,0.028121212121213546,0.052378787878787136
2017-05-15,1,0.25200000000000955,0.6910000000000025,1.0,0.6839999999999975,0.7199999999999989,0.34499999999999886,0.375,0.5030000000000001,0.0074405980884186705,-0.019066272225988834,0.007106413716264748,0.003158052788431509,0.00121141096319477,0.0009137928658677907,0.5023999999999944,0.1649545454545489,0.055212121212122156,0.03009090909090162,0.055268939393940286
2017-05-16,1,0.20999999999999375,0.2459999999999951,1.0,0.25200000000000955,0.16400000000000148,0.5450000000000017,-0.3810000000000002,-0.43899999999999295,-0.006537277969326804,-0.12564600332008952,-0.00020525199990695242,-0.000659015897812476,0.00020401134966219203,-0.0013546857269737256,0.5895999999999901,0.1738181818181772,0.05333333333332746,0.031560606060615726,0.058962121212118745
2017-05-17,-1,-1.1439999999999912,0.20100000000000762,1.0,0.20999999999999375,0.19899999999999807,0.042999999999992156,0.1560000000000059,-0.036000000000001364,-0.0005387610567442994,0.019072338837163527,-0.007119871981931869,-0.010353933855426822,-0.0013477650344029257,-0.002884292908809538,0.4812000000000012,0.1965454545454577,0.07107575757576967,0.028477272727258196,0.0637196969696987
2017-05-18,-1,-5.943000000000005,-1.1380000000000052,-1.0,-1.1439999999999912,-0.117999999999995,-0.9609999999999985,0.8430000000000035,-1.3449999999999989,-0.019594306183161388,0.2995264842081766,0.040456031519815916,0.01418118475475516,-0.005646072376985667,0.00019158708102762212,0.038000000000010914,0.16581818181816743,0.05062121212120019,0.031924242424260285,0.05476136363636641
2017-05-19,1,1.0420000000000016,-5.939,-1.0,-5.943000000000005,-1.1380000000000052,-6.847999999999999,5.709999999999994,-4.805,-0.07142548516271718,2.0562743077614014,0.719087758422743,0.2918332605188345,0.13438042807988526,0.07743185038805922,-1.1881999999999948,-0.05586363636363956,-0.049060606060606915,-0.0011590909090983814,0.02696590909090446
2017-05-22,-1,-0.9660000000000011,1.0409999999999968,1.0,1.0420000000000016,-4.048000000000002,1.2820000000000036,-5.330000000000005,6.981000000000002,0.10485469303327936,0.06458533348788276,-0.019818509973623444,0.008278925104218127,0.004026347191099955,0.002158868143045556,-1.1166000000000054,-0.07709090909088445,-0.035242424242426296,0.007886363636359306,0.03154166666666214
2017-05-23,1,0.9889999999999972,-0.9679999999999964,-1.0,-0.9660000000000011,-0.8500000000000014,-0.6720000000000041,-0.17799999999999727,-2.006999999999998,-0.0323223918548735,-0.09626535848977058,0.011967859959712168,-0.004542096461023881,-0.019627335630903797,0.001736450327059269,-1.3601999999999919,-0.11300000000001376,-0.06745454545455232,-0.018022727272715144,0.029401515151519675
2017-05-24,1,0.5949999999999989,1.0030000000000001,1.0,0.9889999999999972,0.13700000000000045,0.7450000000000045,-0.6080000000000041,1.9569999999999936,0.03149160058191309,0.13217574324993064,0.010502158228150593,0.0021076775611643672,0.00386920028468829,0.0016921446030824239,-1.2044000000000068,-0.033863636363619776,-0.06524242424241322,-0.011333333333340079,0.03446969696969404
2017-05-25,-1,-0.030000000000001137,0.5829999999999984,1.0,0.5949999999999989,1.2410000000000068,1.0030000000000001,0.23800000000000665,-0.40800000000000125,-0.006767409791212457,0.11168323801321245,0.0035855652046827835,0.0026791227546865137,-0.001717551243841542,-0.003212315833487911,-0.8566000000000074,-0.022909090909109864,-0.05236363636365127,-7.575757578592857e-06,0.041655303030303514
2017-05-26,1,0.857999999999997,-0.027999999999998693,-1.0,-0.030000000000001137,-0.025000000000005684,0.08899999999999864,-0.11400000000000432,-0.6129999999999995,-0.009776661736420826,-2.1165290454751937,-0.006978820033548105,-0.012667435534930771,-0.01661474514358774,-0.00013683154902832673,0.3260000000000005,-0.0528181818181821,-0.07195454545453117,0.015348484848495048,0.04043181818182262
2017-05-29,-1,-0.32399999999999096,0.8270000000000053,1.0,0.857999999999997,0.17900000000000205,0.4660000000000011,-0.28699999999999903,0.8859999999999957,0.014012576125657063,-0.03624054607671745,0.002527405964832141,0.006062104030932547,-0.013710244121243442,-0.00048155642808489496,0.2892000000000081,-0.04831818181817482,-0.056500000000013983,0.037128787878785374,0.04702272727272572
2017-05-30,1,0.2010000000000005,-0.29000000000000625,-1.0,-0.32399999999999096,-0.11499999999999488,0.30299999999999727,-0.41799999999999216,-1.1509999999999962,-0.01814392722748157,-0.24227623559865397,9.069635394709508e-05,0.00040015656896286167,-0.0003521620268136516,0.00025037873417566026,0.4175999999999931,-0.050045454545454504,-0.06040909090907576,0.031090909090906393,0.04561742424242965
2017-05-31,-1,-1.2510000000000048,0.19599999999999795,1.0,0.2010000000000005,0.0519999999999925,0.18900000000000006,-0.13700000000000756,0.49100000000000676,0.007679274780296871,-0.09791934814186071,0.0005040905131805662,-0.004618749030344427,-0.004498244855834055,-0.0012524986196131849,0.259999999999998,-0.03249999999999886,-0.0692575757575895,0.024265151515145078,0.049136363636357316
2017-06-01,-1,-0.42199999999999704,-1.25,-1.0,-1.2510000000000048,-0.12299999999999756,-1.046999999999997,0.9239999999999995,-1.4470000000000027,-0.022632628257099288,0.30707154740216575,0.011612753110788354,0.007256855908698512,0.0023497620765799976,-0.005404501079107615,-0.10919999999999419,-0.12236363636363023,-0.09607575757574693,0.02228030303031403,0.03651515151516094
2017-06-02,1,0.2220000000000013,-0.42199999999999704,-1.0,-0.42199999999999704,-0.6910000000000025,-0.5080000000000027,-0.18299999999999983,0.828000000000003,0.01281387716842775,0.010448505677479458,-0.03348171990506654,-0.00019943902107089073,0.000654153827014281,0.00020002564041599058,-0.18760000000000332,-0.20150000000001,-0.09546969696970109,0.01762878787877753,0.03607954545453396
2017-06-05,-1,-0.06099999999999994,0.21399999999999864,1.0,0.2220000000000013,-0.519999999999996,-0.003999999999997783,-0.5159999999999982,0.6439999999999984,0.010293314116771249,-0.18078837223730493,-0.0005859599279582905,-0.007188938517524335,-0.004615346389763797,-0.0003500935432667607,-0.3147999999999911,-0.16286363636363888,-0.07500000000000284,0.010916666666673791,0.035113636363639955
